GrLivAreaT,OverallQualT,FinBsmtCode,UnFinBsmtCode,GarageCode,1stFlrSFT,2ndFlrCode,GarageCars,Fireplaces,LotAreaT,YearBuiltT,ExterQualCode,KitchenQualCode,YearRemodAddT,BathTot,MSZoningCode,CentralAirCode,PorchCode,HeatingQCCode,PavedDriveCode,OverallCondT,SaleConditionCode,MSVnrCode,BldgTypeCode,NeighborhoodCode,SalePriceT
6.6557820195375825,3.841730900535225,0,1,1,5.2616504981061185,0,2,0,10.495315360901149,3.1212690743641765e+70,3,3,2.26114007366036e+130,1.0,0,1,0,4,3,3.2884448254358487,1,0,1,1,7.641475452410134
7.470872066412318,3.841730900535225,1,0,1,5.5727627428157405,1,1,2,10.476375807021478,3.574827885533656e+70,3,3,2.1296647816370256e+130,1.0,1,1,1,5,3,2.2826704976907357,1,0,1,1,7.754179935083592
7.179006316795005,3.841730900535225,1,0,1,5.576816592639048,0,2,0,10.868059577309388,6.587812255873244e+70,4,4,1.926921586291818e+130,2.0,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.848102126531164
7.150420081782682,3.841730900535225,1,0,1,5.5599041486602445,0,2,0,10.604959486537652,6.374556147214928e+70,3,4,1.8144433768126171e+130,2.0,1,1,1,4,3,2.6499091367264223,1,1,1,2,7.838022802007031
7.128222358265399,3.1712590920901276,1,0,1,5.546747182145628,0,2,1,9.568701048988439,5.343976199385791e+70,3,3,1.314515294958122e+130,1.5,0,1,1,3,3,2.2826704976907357,1,0,0,1,7.73665560159244
7.301299577515152,3.1712590920901276,1,0,1,5.648775245528227,0,1,0,10.22036400161146,4.374829481755907e+70,3,4,9.11862601302445e+129,1.0,1,1,1,5,3,1.8691435290791347,0,1,1,2,7.724496345028302
7.663384027461212,5.109622481434867,1,0,1,5.516121125700999,1,2,1,10.956467987963235,6.807866055825795e+70,4,4,2.0461874397467888e+130,2.5,1,1,1,5,3,2.2826704976907357,1,1,1,3,8.023720339343617
6.897791810042465,3.841730900535225,1,0,1,5.40891103970134,0,2,1,10.332441079816823,5.463507446850888e+70,3,3,1.3687518675758058e+130,1.0,1,1,1,5,3,2.6499091367264223,1,0,1,1,7.797219457691106
7.411274760074203,3.1712590920901276,1,0,1,5.45821946985207,1,1,0,10.589818684411341,3.574827885533656e+70,3,3,1.4838489253358175e+130,1.0,1,1,0,4,1,2.2826704976907357,1,0,1,1,7.768176262306444
7.662316021333391,4.486345942929873,0,0,1,5.023132929465936,1,2,1,10.289612642372324,7.190290505203273e+70,4,4,2.26114007366036e+130,3.0,1,1,1,5,3,2.2826704976907357,1,1,1,1,7.891759277297787
6.978745873244871,3.841730900535225,1,0,1,5.007289393835493,1,1,0,8.38225010947268,5.1123580362974583e+70,3,4,2.448810673005678e+130,1.5,0,1,0,4,3,3.2884448254358487,1,1,0,1,7.685445886185213
7.457271364563215,3.841730900535225,1,0,1,5.319743177535841,1,2,1,11.565784086365237,5.343976199385791e+70,3,3,1.314515294958122e+130,2.5,1,1,1,3,3,2.2826704976907357,1,1,1,2,7.874717173170761
7.295212862356693,3.1712590920901276,1,0,1,5.218204953962985,1,1,0,10.799436053010542,2.8499975662795934e+70,3,3,2.0056538310524433e+130,1.0,0,1,1,4,3,2.9826464867881346,1,0,1,1,7.773629790839197
7.33267734661499,3.841730900535225,1,0,1,5.66713587799899,0,2,2,10.640973935499927,4.6257359520530684e+70,3,3,1.0097098193765235e+130,1.5,1,1,1,4,3,2.2826704976907357,1,1,1,1,7.804758181148123
7.359548778691217,3.841730900535225,1,0,1,5.682826554594257,0,1,1,10.590696712699216,4.574481082303567e+70,3,3,9.893550430675034e+129,1.0,1,1,1,4,3,2.2826704976907357,1,1,1,1,7.819386236691429
7.235519539487546,3.1712590920901276,1,0,1,5.610148697154546,0,1,1,10.377565171429563,4.183509803100718e+70,3,3,8.402996780548019e+129,1.0,1,1,1,4,3,2.6499091367264223,1,1,1,1,7.730625600345834
7.250770612966138,3.1712590920901276,1,0,1,5.619120618408464,0,2,1,10.686762073742582,4.423948023948185e+70,3,4,2.4005167914741425e+130,1.0,1,1,1,5,3,2.9826464867881346,1,0,1,1,7.812145180869801
7.514336088211985,3.841730900535225,0,1,1,5.436035272159836,1,2,1,10.431308894781623,6.958446562683047e+70,3,3,2.1296647816370256e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.8366575818497415
7.466358428090211,2.468309071083941,0,0,1,5.534911391120412,1,2,1,11.437755060198647,4.423948023948185e+70,3,3,9.30661773170893e+129,2.0,1,1,1,3,1,1.8691435290791347,1,0,1,2,7.737945345866373
6.700286084395577,3.841730900535225,1,0,1,5.2889249085123256,0,1,0,10.266484091627555,5.837601384754832e+70,3,3,1.544883158411373e+130,1.0,1,1,1,3,3,2.2826704976907357,1,0,0,2,7.708717592895092
7.2759564943267625,3.1712590920901276,1,0,1,5.633915349626053,0,1,0,10.792371022504282,4.136942593986777e+70,3,3,8.232827995930223e+129,1.0,1,1,0,3,3,2.6499091367264223,1,0,1,1,7.70221471348011
7.66551672483159,4.486345942929873,0,1,1,5.363113991003379,1,2,1,10.444220048675316,7.190290505203273e+70,4,4,2.3066987551344394e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.930700375736146
6.888768073321255,0.0,1,0,0,5.403466398805468,0,0,0,10.712454491913558,2.9156243749675954e+70,2,2,7.74223330151567e+129,0.5,1,0,0,4,3,0.0,1,0,1,1,7.41146555689087
6.900035419395871,3.1712590920901276,1,0,1,5.410264211268841,0,2,0,10.545492922465257,6.660398171513768e+70,4,3,1.9659034644758073e+130,1.0,1,1,0,5,3,2.2826704976907357,1,0,1,2,7.77632665364036
7.918359864929036,5.109622481434867,0,1,1,5.7418932732265695,1,2,1,10.855304346775844,7.269196581796607e+70,4,4,2.3531519596740046e+130,3.0,0,1,1,5,3,2.2826704976907357,1,0,1,2,8.096662301071435
7.626436078597647,5.714824144454206,1,0,1,5.83702295305184,0,3,1,10.885320606809582,7.760267583609122e+70,4,5,2.5994457364866325e+130,1.5,1,1,0,5,3,0.8021451189573607,0,1,1,3,8.151716626200088
7.594980953720272,3.841730900535225,0,1,1,5.469912636237763,1,2,1,10.431637256758,6.958446562683047e+70,3,3,2.1296647816370256e+130,2.5,1,1,1,5,3,2.2826704976907357,1,1,1,2,7.851400834414496
7.530856673240102,3.1712590920901276,1,0,1,5.4813719348174486,1,1,1,9.789542315393748,2.9826917468875754e+70,3,4,7.74223330151567e+129,2.0,1,1,1,3,3,2.6499091367264223,1,0,1,1,7.7151093208477395
7.261865357005349,4.486345942929873,0,1,1,5.625641232390376,0,2,1,10.271104191538809,7.429494659631955e+70,4,4,2.4005167914741425e+130,2.0,0,1,1,5,3,2.2826704976907357,0,0,1,2,7.8700683241022125
7.593268448481807,4.486345942929873,0,1,1,5.426916225579396,1,2,0,10.604525046326398,7.429494659631955e+70,4,4,2.4005167914741425e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.9199983917599885
6.742941637175587,3.841730900535225,0,1,1,5.314984020640388,0,2,0,10.568576960932708,3.1212690743641765e+70,3,3,7.74223330151567e+129,1.0,0,0,1,3,1,1.3891069319113027,1,0,1,2,7.504320025161611
7.6787470079034685,3.841730900535225,1,0,1,5.512174381645306,1,2,2,13.012067108512516,6.374556147214928e+70,4,4,1.8144433768126171e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.965021600069904
7.23632788779784,5.109622481434867,1,0,1,5.61062448179479,0,2,1,9.200446265660917,7.269196581796607e+70,4,4,2.3531519596740046e+130,2.0,1,1,1,5,3,2.2826704976907357,1,1,0,2,7.878799956941681
7.16524549378945,3.1712590920901276,0,1,0,5.204905162601815,1,0,0,10.477964074712622,2.5424596899535474e+70,3,3,1.9659034644758073e+130,1.0,1,1,1,3,1,1.3891069319113027,0,0,1,1,7.530935274030352
7.112849557272152,3.841730900535225,1,0,1,5.5376230684179415,0,1,1,10.271104191538809,5.343976199385791e+70,3,3,1.314515294958122e+130,1.0,1,1,0,5,3,2.6499091367264223,0,1,1,1,7.708717592895092
7.393395409506922,4.486345942929873,0,1,1,5.7025468303756055,0,2,0,10.624226645460183,6.882763353648274e+70,4,4,2.1296647816370256e+130,2.0,1,1,1,5,3,2.2826704976907357,1,1,1,2,7.876764322957774
7.860942014114541,6.3044092768130975,1,0,1,5.799696844612265,1,3,1,11.007570593880784,7.510903191006062e+70,5,5,2.498051350774359e+130,2.5,1,1,1,5,3,2.2826704976907357,0,1,1,3,8.180012050782423
7.31261604788876,3.1712590920901276,1,0,1,5.441181983342662,1,1,0,10.477170169524594,2.2667485394681143e+70,3,3,7.74223330151567e+129,1.0,1,1,1,5,3,3.2884448254358487,1,0,1,1,7.688860153474433
7.682945075863698,3.841730900535225,1,0,1,5.330699019505047,1,2,1,10.978551189431402,7.034923530488289e+70,3,4,2.2164591236718975e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,1,7.922703992252224
6.863536335004841,3.1712590920901276,0,0,1,5.388223457027931,0,1,0,10.466647556219325,4.423948023948185e+70,3,3,9.30661773170893e+129,1.0,1,1,0,3,3,2.9826464867881346,1,0,1,1,7.643780752197946
6.748151160467316,2.468309071083941,1,0,0,5.318161104498597,0,0,2,10.315755386095505,3.6153387896354366e+70,3,3,7.74223330151567e+129,1.0,1,1,0,3,3,2.2826704976907357,0,0,1,1,7.618027569830114
7.026408932127314,3.1712590920901276,0,1,1,5.274593623892996,1,1,0,10.727644509699614,3.574827885533656e+70,3,3,7.74223330151567e+129,1.0,1,1,1,4,3,2.6499091367264223,1,0,1,1,7.653237820181018
7.130015910809003,3.1712590920901276,1,0,1,5.547811036097521,0,1,0,10.650953927995186,4.278149184175321e+70,3,3,8.753684184064953e+129,1.0,1,1,0,3,3,2.6499091367264223,1,0,1,1,7.721393503370862
6.877375834897462,3.1712590920901276,1,0,1,5.396587594167613,0,2,0,10.271104191538809,5.1123580362974583e+70,3,3,1.2122553276091565e+130,1.0,1,1,0,3,3,2.2826704976907357,1,0,1,2,7.70221471348011
7.601802650745147,3.1712590920901276,1,0,1,5.383995579301912,1,1,1,10.34123458593781,4.574481082303567e+70,3,3,9.893550430675034e+129,2.0,1,1,1,3,3,2.2826704976907357,1,1,1,1,7.829986036491202
7.068161082000222,3.1712590920901276,0,1,1,5.5110417038937385,0,1,0,10.563662743790232,2.8499975662795934e+70,3,3,7.74223330151567e+129,1.0,0,1,0,4,1,0.8021451189573607,0,0,1,1,7.4512820403502165
7.44150451722733,4.486345942929873,1,0,1,5.530545633299391,1,2,0,10.431965540480808,7.429494659631955e+70,4,4,2.448810673005678e+130,2.0,0,1,1,5,3,2.2826704976907357,1,1,1,2,7.966614135334348
7.251567073799494,5.109622481434867,1,0,1,5.619588889526973,0,2,2,11.254242902730796,6.660398171513768e+70,4,5,1.9659034644758073e+130,1.5,1,1,1,5,3,2.2826704976907357,1,0,0,2,7.973693503665
7.2689350432688205,4.486345942929873,1,0,1,5.6297935066562665,0,2,1,10.5334997036618,7.348928557879467e+70,4,4,2.3531519596740046e+130,2.0,1,1,0,5,3,2.2826704976907357,0,0,1,2,7.819362336147007
6.585186423775899,3.1712590920901276,0,1,1,5.218204953962985,0,1,0,10.736363301166362,3.574827885533656e+70,3,3,2.0056538310524433e+130,1.0,1,1,0,5,1,3.2884448254358487,1,0,1,1,7.649483318125612
7.830080289602199,5.109622481434867,0,1,1,5.5588627470234995,1,2,1,10.965320915190848,6.807866055825795e+70,4,4,2.0461874397467888e+130,2.5,1,1,1,4,3,2.2826704976907357,0,1,1,3,7.992647728457046
7.455966641990241,3.841730900535225,0,1,1,5.332247449258968,1,2,1,10.757793929461839,6.587812255873244e+70,3,3,1.9659034644758073e+130,2.5,1,1,1,4,3,2.2826704976907357,1,0,1,2,7.82648680814846
7.486832608619723,2.468309071083941,1,0,1,5.756736921830926,0,2,1,10.708563673993286,5.343976199385791e+70,3,3,1.8512056289984049e+130,2.0,1,1,1,5,3,1.8691435290791347,1,0,1,1,7.781661963883844
7.498799318194931,3.841730900535225,0,1,1,5.559383686905794,0,1,0,10.772754868087558,3.4170743076108727e+70,3,3,7.74223330151567e+129,1.0,1,1,0,5,3,2.2826704976907357,1,0,1,1,7.67501292102341
7.524158018837207,3.841730900535225,0,1,1,5.357958867304493,1,1,0,11.308874211437645,2.6920408909103032e+70,3,3,1.314515294958122e+130,2.0,1,1,1,5,3,2.9826464867881346,1,0,1,2,7.846995878276036
7.787912723011297,4.486345942929873,0,1,1,5.5076301101596385,1,3,1,11.178729029457413,7.429494659631955e+70,4,4,2.4005167914741425e+130,2.5,1,1,1,5,3,2.2826704976907357,0,1,1,3,8.023720339343617
7.742464742893535,5.109622481434867,1,0,1,5.495526312487172,1,3,1,10.813210091157474,7.510903191006062e+70,4,5,2.498051350774359e+130,2.5,0,1,1,5,3,2.2826704976907357,0,1,1,2,8.096388023609057
7.2419686153034455,3.1712590920901276,0,1,1,5.6139437756606405,0,1,0,10.650953927995186,4.374829481755907e+70,3,3,9.11862601302445e+129,1.0,1,1,0,3,3,1.3891069319113027,0,0,1,1,7.404420527787151
7.047982202012256,3.1712590920901276,1,0,1,5.499010803105313,0,2,0,12.411538139250315,4.23057696393332e+70,3,3,8.576593099631049e+129,1.0,1,0,0,3,3,2.2826704976907357,1,0,0,2,7.768176262306444
7.392701502746737,4.486345942929873,1,0,1,5.702143019472418,0,2,1,9.622936401189742,7.67628115146691e+70,5,4,2.5482569011812896e+130,2.5,0,1,1,5,3,2.2826704976907357,0,1,1,2,7.935066844770325
7.020445903693796,3.1712590920901276,0,1,1,5.482564939409607,0,2,1,10.562618083698553,3.086059811528064e+70,3,3,7.74223330151567e+129,1.0,0,1,1,4,3,2.6499091367264223,1,0,1,1,7.67501292102341
7.751814023055422,4.486345942929873,1,0,1,5.512739877870555,1,3,1,10.865541866093292,6.44489869395798e+70,4,4,1.8512056289984049e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.945333806900556
7.292155952635498,4.486345942929873,1,0,1,5.64341702913613,0,2,0,10.553481031527289,7.510903191006062e+70,4,4,2.448810673005678e+130,2.0,1,1,1,5,3,2.2826704976907357,0,0,1,2,7.856042823179382
7.337082809371136,3.841730900535225,1,0,1,5.218204953962985,1,2,1,10.385057197402793,5.463507446850888e+70,3,3,1.3687518675758058e+130,1.5,1,1,0,3,3,2.9826464867881346,1,1,1,1,7.7803353535329665
7.982194762462668,3.841730900535225,1,0,1,5.656717835587079,1,3,1,11.807670812091402,2.785781830918506e+70,3,3,7.74223330151567e+129,2.5,1,0,0,3,1,2.6499091367264223,1,0,1,2,7.963421899176903
7.1210167101113315,3.1712590920901276,1,0,1,5.292246571643752,1,1,0,10.437697878095907,3.574827885533656e+70,3,3,7.74223330151567e+129,1.5,1,0,0,2,2,2.6499091367264223,0,0,1,1,7.711927121298495
7.047982202012256,3.1712590920901276,1,0,1,5.499010803105313,0,1,1,10.484298916867633,4.8903386540066427e+70,3,3,1.117766642496191e+130,1.0,1,1,1,5,3,2.6499091367264223,1,0,1,1,7.759842120306185
7.295212862356693,4.486345942929873,1,0,1,5.645208789996184,0,4,0,10.245028905527592,6.733746895374534e+70,3,3,2.0461874397467888e+130,2.0,0,1,0,5,3,2.2826704976907357,0,1,0,1,7.906719892868449
7.475366008176791,3.841730900535225,1,0,1,5.750106406538869,0,2,1,11.398526482502662,5.4034264227334504e+70,4,4,2.1296647816370256e+130,2.0,1,1,0,4,3,2.9826464867881346,1,1,1,2,7.922703992252224
6.979783330751161,3.1712590920901276,0,1,1,5.45821946985207,0,2,0,11.765899013802246,4.183509803100718e+70,3,3,8.402996780548019e+129,1.0,1,1,0,5,1,2.2826704976907357,1,0,1,1,7.667893365334923
7.9845427173130386,5.109622481434867,1,0,1,5.698901963073218,1,3,1,10.597992015320022,6.807866055825795e+70,4,4,2.0461874397467888e+130,2.5,1,1,1,4,3,2.2826704976907357,1,1,1,3,8.068100746544026
7.1755833284448665,3.841730900535225,1,0,1,5.5747932967655105,0,1,1,10.568576960932708,4.278149184175321e+70,3,3,8.753684184064953e+129,1.0,1,1,1,4,3,2.2826704976907357,1,1,1,1,7.751316069131163
7.328991669611892,4.486345942929873,0,1,1,5.250197401997938,1,1,2,9.277875042180455,3.824551927133562e+70,3,3,1.8144433768126171e+130,1.5,0,1,1,4,2,3.2884448254358487,1,0,1,1,7.739634341505323
7.501925478560374,4.486345942929873,1,0,1,5.765455940324576,0,2,1,11.042462101992896,6.167897508178775e+70,4,4,1.7083758740765517e+130,2.0,1,1,1,4,3,2.2826704976907357,1,1,1,2,8.016895225295023
6.89216126564923,2.468309071083941,1,0,1,5.405514162525834,0,1,0,10.50671099799858,4.326231621047812e+70,3,3,8.93433854807104e+129,1.0,1,1,0,5,3,2.6499091367264223,1,0,1,1,7.65326770635372
7.185818315378512,4.486345942929873,1,0,1,5.58084160967917,0,2,0,10.187817365785536,7.510903191006062e+70,4,4,2.448810673005678e+130,2.0,1,1,1,5,3,2.2826704976907357,0,1,1,2,7.885636631368955
7.345837571677984,3.841730900535225,1,0,1,5.674824162052567,0,2,1,10.892754055463886,6.10044360405913e+70,3,4,1.6743824525323915e+130,2.0,1,1,1,3,3,2.2826704976907357,1,0,1,2,7.842536963831267
6.978745873244871,3.841730900535225,1,0,1,5.007289393835493,1,1,0,8.38225010947268,5.055968377650256e+70,3,3,1.1879278624740567e+130,1.5,0,1,0,3,3,2.2826704976907357,0,1,0,1,7.552931715063027
7.177296246233952,3.841730900535225,0,1,0,5.5172437654693205,1,0,0,9.935309511191338,2.8499975662795934e+70,3,3,2.0461874397467888e+130,1.0,0,1,1,4,1,2.9826464867881346,0,0,1,1,7.525234752387418
7.311114354727565,3.1712590920901276,1,0,1,5.299652018761835,1,2,0,8.55192547309128,5.055968377650256e+70,3,3,1.1879278624740567e+130,1.5,0,1,1,5,3,2.2826704976907357,1,1,0,1,7.7005711864666075
7.476646397852804,3.841730900535225,0,1,1,5.41831724081806,1,2,1,10.818061023269212,6.733746895374534e+70,3,3,2.0461874397467888e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.855753077258535
6.519164123139813,2.468309071083941,1,0,0,5.17737216685468,0,0,0,8.531876692237786,5.1123580362974583e+70,3,3,1.2122553276091565e+130,1.0,0,1,0,4,3,2.9826464867881346,1,0,0,1,7.530935274030352
7.512484003312343,4.486345942929873,1,0,1,5.348261878391823,1,2,1,10.796538689710742,6.660398171513768e+70,4,4,1.9659034644758073e+130,2.5,1,1,1,5,3,2.6499091367264223,1,0,1,2,7.917272232044159
7.106452187469459,3.841730900535225,0,1,1,5.273739583837346,1,2,0,9.622045148578184,2.8499975662795934e+70,3,3,7.74223330151567e+129,1.0,0,1,0,3,3,3.2884448254358487,1,0,1,1,7.678522836087503
6.888768073321255,3.841730900535225,0,1,1,5.403466398805468,0,1,0,10.029621555177657,3.0512297566155416e+70,4,3,2.3066987551344394e+130,1.0,0,1,1,4,3,2.9826464867881346,1,0,1,1,7.688860153474433
6.61814624851707,3.1712590920901276,1,0,1,5.238516575470345,0,1,1,9.585903932045223,2.631227560714624e+70,3,4,2.2164591236718975e+130,1.0,1,0,1,3,2,2.6499091367264223,1,0,1,2,7.576263030926786
7.1755833284448665,3.841730900535225,0,1,1,5.229370773574007,1,2,0,10.994504411344286,2.8499975662795934e+70,3,4,2.1296647816370256e+130,1.0,1,1,1,4,3,3.2884448254358487,1,0,1,1,7.656955391346221
7.89133482234872,6.3044092768130975,1,0,1,5.987158609417235,0,3,2,11.296142030851412,7.593162534421272e+70,5,5,2.498051350774359e+130,2.0,1,1,1,5,3,2.2826704976907357,1,1,1,3,8.275952779973814
7.365980366179869,2.468309071083941,1,0,0,5.686577545882758,0,0,0,10.967330203508299,4.23057696393332e+70,3,2,8.576593099631049e+129,2.0,1,0,0,3,3,1.8691435290791347,1,1,0,1,7.685445886185213
7.456619209911278,3.1712590920901276,0,1,1,5.539243888199945,1,2,1,10.081450146132708,3.192840977143235e+70,3,3,1.8144433768126171e+130,2.0,0,1,0,3,2,2.9826464867881346,1,0,1,1,7.81433256733728
7.227400937163838,4.486345942929873,0,1,1,5.605368636745256,0,3,1,9.471943350811872,7.429494659631955e+70,4,4,2.448810673005678e+130,2.0,1,1,1,5,3,2.2826704976907357,0,1,0,2,7.836885473721466
7.654808824155084,4.486345942929873,1,0,1,5.422963406425911,1,2,1,10.530905209681647,6.515981591847801e+70,4,4,1.926921586291818e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.913604846125406
7.52964197188742,3.841730900535225,0,1,1,5.781442767024417,0,2,1,10.690169984245994,4.278149184175321e+70,3,3,8.753684184064953e+129,1.0,1,1,0,2,3,2.2826704976907357,1,0,1,1,7.716690311835299
7.643988485883568,3.841730900535225,1,0,1,5.84706016214284,0,2,1,11.38674862678666,4.782809351928464e+70,4,4,2.2164591236718975e+130,2.5,1,1,0,5,3,2.6499091367264223,1,0,1,1,7.874717173170761
7.642900176605587,4.486345942929873,0,1,1,5.437970690895873,1,2,1,10.863860858246948,6.807866055825795e+70,4,4,2.0875193199320117e+130,2.5,1,1,0,4,3,2.2826704976907357,1,0,1,2,7.894490656440577
7.319346685384413,3.841730900535225,0,1,1,5.311789534087249,1,1,1,10.507798801728173,3.455877944445783e+70,3,3,7.74223330151567e+129,2.0,0,1,0,3,1,2.6499091367264223,1,0,1,1,7.69055571315622
7.164379300024789,1.7223480202298196,1,0,1,5.224744037049619,1,1,0,10.029621555177657,3.9114304656527526e+70,3,3,2.2164591236718975e+130,1.5,0,1,1,5,3,2.9826464867881346,1,0,1,1,7.692243646116877
6.78012547566562,3.841730900535225,0,1,1,5.337634737960898,0,1,0,9.958231528219068,3.192840977143235e+70,3,4,2.3531519596740046e+130,1.0,0,1,1,5,1,3.2884448254358487,1,0,1,1,7.656955391346221
7.430188442939336,4.486345942929873,1,0,1,5.723929116437391,0,2,2,13.420321024006487,5.285150468139282e+70,3,4,1.2881885581619255e+130,2.0,1,1,1,3,3,2.2826704976907357,1,0,1,2,8.023720339343617
7.569574356940913,3.841730900535225,1,0,1,5.392420652740067,1,2,0,10.612900138829371,6.660398171513768e+70,4,3,2.0056538310524433e+130,2.5,1,1,1,5,3,2.2826704976907357,1,1,1,2,7.9023726626231054
7.467650058978997,5.109622481434867,0,1,1,5.316574726437976,1,2,0,10.568576960932708,7.593162534421272e+70,4,4,2.498051350774359e+130,2.5,0,1,1,5,3,2.2826704976907357,1,0,1,2,7.913604846125406
7.553074068460057,3.1712590920901276,1,0,1,5.794933404250298,0,2,0,10.612036097438455,5.343976199385791e+70,3,3,1.314515294958122e+130,2.0,1,1,0,3,3,2.2826704976907357,0,0,0,1,7.870587819035954
7.214276446324181,4.486345942929873,1,0,1,5.597635275591748,0,2,1,10.655009663055226,5.169347546472028e+70,3,3,1.2370682788335748e+130,1.5,1,1,0,2,3,2.6499091367264223,1,1,1,2,7.843656820757644
7.295212862356693,3.1712590920901276,0,1,1,5.171301815034225,1,3,0,9.671931079057972,2.7229482528751895e+70,3,3,7.74223330151567e+129,1.0,0,0,1,2,3,2.2826704976907357,0,0,1,1,7.609739139718729
7.513719096547122,2.468309071083941,1,0,1,5.772262393509869,0,2,2,13.015263137430765,4.183509803100718e+70,3,4,1.8886937135018863e+130,1.0,1,1,1,5,3,2.6499091367264223,1,0,1,2,7.989682414716821
7.515568963854576,5.109622481434867,0,1,1,5.352757541821365,1,1,1,9.815550534147075,3.0167750192272553e+70,3,4,1.9659034644758073e+130,1.0,0,1,1,2,3,2.9826464867881346,1,0,1,1,7.809699342218099
7.1815661047785575,3.1712590920901276,1,0,1,5.452596287441893,1,1,1,10.236541176591883,4.0001903335608845e+70,3,4,7.74223330151567e+129,1.0,1,1,1,3,3,1.8691435290791347,1,1,1,1,7.656955391346221
7.669238357587356,5.109622481434867,1,0,1,5.352010676920568,1,2,0,10.411962183123908,7.67628115146691e+70,4,3,2.5482569011812896e+130,2.5,0,1,1,5,3,2.2826704976907357,0,1,1,2,8.000582514097715
7.1219201814541115,4.486345942929873,1,0,1,5.119256930544879,1,2,0,10.271104191538809,3.4170743076108727e+70,4,4,2.448810673005678e+130,1.0,1,1,0,5,3,3.5724887677993244,1,0,1,1,7.794671785234901
6.842421234744764,3.1712590920901276,1,0,1,5.37544602149052,0,1,1,10.457333642698986,4.72989448982118e+70,3,3,1.0516516001276103e+130,1.0,1,1,1,4,3,2.2826704976907357,1,0,1,1,7.421006433149488
7.511865900852858,3.841730900535225,1,0,1,5.364578508104551,1,1,1,10.953879957894765,3.340710748156104e+70,3,3,1.926921586291818e+130,1.5,1,1,0,2,3,2.9826464867881346,1,0,1,2,7.872038454413532
7.032337579469129,3.1712590920901276,1,0,0,5.489671182315777,0,0,0,10.48113513299828,5.463507446850888e+70,3,3,1.3687518675758058e+130,2.0,1,1,0,3,3,2.2826704976907357,1,1,1,2,7.7054802794688335
7.347289486990643,4.486345942929873,0,1,1,5.675671931822917,0,2,1,9.154943135228931,7.269196581796607e+70,4,4,2.3066987551344394e+130,2.0,0,1,1,5,3,2.2826704976907357,1,1,0,2,7.850831197145417
7.2427719153041785,4.486345942929873,1,0,1,5.614416368487156,0,2,1,10.79161191993949,5.00017255624825e+70,3,3,1.1640766236035062e+130,1.0,1,1,1,3,3,2.2826704976907357,1,0,1,1,7.824135235831301
7.501925478560374,3.1712590920901276,1,0,1,5.392420652740067,1,1,2,10.638149634662344,3.6562875528284653e+70,3,4,1.926921586291818e+130,1.5,1,1,0,5,3,2.9826464867881346,1,1,1,1,7.772273937061483
7.495663640019273,5.109622481434867,0,1,1,5.761839685549898,0,3,1,10.889337237014448,7.429494659631955e+70,4,4,2.4005167914741425e+130,2.0,1,1,1,5,3,2.2826704976907357,1,1,1,3,7.98063441644744
7.542325449262039,3.841730900535225,1,0,1,5.352010676920568,1,2,0,10.611171516079327,6.44489869395798e+70,4,4,1.8512056289984049e+130,2.5,1,1,1,5,3,2.2826704976907357,1,1,1,2,7.868505355912662
7.409227533320811,5.109622481434867,1,0,1,5.711754647266961,0,2,0,10.199141310560877,5.902279808094536e+70,4,4,1.5763113341682138e+130,1.5,1,1,1,3,3,2.2826704976907357,1,0,0,3,7.917272232044159
7.687126112255287,4.486345942929873,0,1,1,5.5567741891779034,1,2,1,10.949819462772657,5.4034264227334504e+70,3,3,1.3413663418505624e+130,2.5,1,1,1,3,3,2.6499091367264223,1,0,1,2,7.874717173170761
7.063392377452721,3.841730900535225,1,0,1,5.508200128026646,0,2,0,9.387285879299782,7.348928557879467e+70,3,3,2.3531519596740046e+130,1.0,0,1,1,5,3,2.2826704976907357,1,1,0,1,7.77632665364036
7.690770656319553,5.109622481434867,1,0,1,5.8737501079352015,0,3,1,11.255514593785504,7.429494659631955e+70,4,4,2.448810673005678e+130,2.0,1,1,1,5,3,2.2826704976907357,0,1,1,3,8.191845351889297
7.506907681936173,5.109622481434867,1,0,1,5.768332028138709,0,2,0,9.873543515528008,6.958446562683047e+70,4,5,2.1296647816370256e+130,2.0,1,1,1,5,3,2.2826704976907357,1,0,0,3,7.982158560311252
6.960947004896583,3.1712590920901276,1,0,1,5.446917483266211,0,2,0,10.489031027114308,4.6257359520530684e+70,3,3,1.0097098193765235e+130,1.0,1,1,1,3,3,2.6499091367264223,1,0,1,1,7.732142284040254
7.403061315415869,3.841730900535225,1,0,1,5.708169684933794,0,2,1,11.076400593222449,6.733746895374534e+70,3,4,2.0461874397467888e+130,2.0,1,1,1,5,3,2.2826704976907357,1,1,1,2,7.911571707970876
7.989611694408229,5.714824144454206,0,1,1,5.900607460603804,1,3,1,11.133806986531594,7.429494659631955e+70,5,5,2.4005167914741425e+130,2.5,1,1,1,5,3,2.2826704976907357,1,1,1,3,8.137956823790637
