GrLivAreaT,OverallQualT,FinBsmtCode,UnFinBsmtCode,GarageCode,1stFlrSFT,2ndFlrCode,GarageCars,Fireplaces,LotAreaT,YearBuiltT,ExterQualCode,KitchenQualCode,YearRemodAddT,BathTot,MSZoningCode,CentralAirCode,PorchCode,HeatingQCCode,PavedDriveCode,OverallCondT,SaleConditionCode,MSVnrCode,BldgTypeCode,NeighborhoodCode,SalePriceT,NeighbKitchenInt,NeighbBathInt,Neighb1stFlrSFInt,NeighbMSVnrInt,NeighbExtQuInt,NeighbPorchInt
7.662316021333391,5.714824144454206,1,0,1,5.85752704906393,0,3,1,11.179016699520762,7.348928557879467e+70,4,4,2.4005167914741425e+130,2.0,1,1,1,5,3,2.2826704976907357,1,1,1,3,8.135443607849584,12.0,6.0,17.57258114719179,3.0,12.0,3.0
7.432194455198806,4.486345942929873,1,0,1,5.725093277083137,0,2,0,10.588500595704549,7.112202179000827e+70,4,4,2.26114007366036e+130,2.0,1,1,1,5,3,2.2826704976907357,1,1,1,2,7.920902528156904,8.0,4.0,11.450186554166274,2.0,8.0,2.0
7.487465913972456,4.486345942929873,1,0,1,5.75710296797885,0,2,0,11.17786566499045,5.837601384754832e+70,4,4,2.0461874397467888e+130,2.0,1,1,1,5,3,2.9826464867881346,1,0,1,2,7.899508965109616,8.0,4.0,11.5142059359577,0.0,8.0,2.0
7.1917420384305775,3.841730900535225,1,0,1,5.584340157622866,0,1,0,10.999527576637124,4.374829481755907e+70,3,3,2.0461874397467888e+130,1.0,1,1,1,3,3,2.9826464867881346,1,1,1,1,7.794671785234901,3.0,1.0,5.584340157622866,1.0,3.0,1.0
7.654808824155084,5.109622481434867,0,1,1,5.4613198114858825,1,2,0,11.182272842349942,7.112202179000827e+70,4,4,2.2164591236718975e+130,2.5,1,1,0,5,3,2.2826704976907357,1,0,1,2,7.900274846967021,8.0,5.0,10.922639622971765,0.0,8.0,0.0
6.8147936432854435,2.468309071083941,0,1,1,5.358698123650253,0,1,0,10.476375807021478,4.0001903335608845e+70,2,3,7.74223330151567e+129,1.0,0,1,1,4,1,1.8691435290791347,1,0,1,2,7.536045648019811,6.0,2.0,10.717396247300506,0.0,4.0,2.0
7.032337579469129,1.7223480202298196,0,0,1,5.489671182315777,0,2,0,10.499072266242754,3.9555728293195695e+70,3,3,7.74223330151567e+129,2.0,1,0,0,2,3,1.8691435290791347,1,1,0,1,7.563003326513347,3.0,2.0,5.489671182315777,1.0,3.0,0.0
7.526598936591989,5.714824144454206,1,0,1,5.779689113861567,0,2,1,10.54594631504278,7.348928557879467e+70,5,5,2.3531519596740046e+130,2.0,1,1,1,5,3,2.2826704976907357,1,1,0,3,8.004266216849658,15.0,6.0,17.339067341584702,3.0,15.0,3.0
7.100936878343646,3.1712590920901276,1,0,1,5.074318203104198,1,1,0,8.935915219470248,5.343976199385791e+70,3,3,1.314515294958122e+130,1.5,0,1,0,3,3,1.3891069319113027,1,0,0,1,7.55098307337414,3.0,1.5,5.074318203104198,0.0,3.0,0.0
7.459225354139781,3.841730900535225,0,1,1,5.448184301091806,1,1,1,10.122159169963243,3.5347503806484383e+70,3,2,7.74223330151567e+129,1.0,1,1,0,4,3,2.2826704976907357,1,0,1,1,7.754750063101456,2.0,1.0,5.448184301091806,0.0,3.0,0.0
6.948194941221444,3.841730900535225,1,0,1,5.439257360904893,0,1,0,11.03949925365544,4.473592556178885e+70,3,3,2.0461874397467888e+130,1.0,1,1,0,3,3,3.2884448254358487,1,0,1,1,7.785613389592853,3.0,1.0,5.439257360904893,0.0,3.0,0.0
7.392701502746737,3.841730900535225,1,0,1,5.702143019472418,0,2,2,11.47553399330809,4.473592556178885e+70,3,3,9.498386213003271e+129,2.0,1,1,1,5,3,2.2826704976907357,1,1,1,1,7.801008159315251,3.0,2.0,5.702143019472418,1.0,3.0,1.0
7.490626612337111,4.486345942929873,1,0,1,5.298833810319216,1,2,0,8.862495613757035,7.190290505203273e+70,4,4,2.3066987551344394e+130,2.5,1,1,1,5,3,2.2826704976907357,1,1,0,3,7.792106341192438,12.0,7.5,15.896501430957649,3.0,12.0,3.0
8.022155008492984,5.714824144454206,1,0,1,5.834484690644589,1,3,2,11.679893330647552,7.348928557879467e+70,5,5,2.4005167914741425e+130,2.5,1,1,0,5,3,2.2826704976907357,0,1,1,3,8.189472975008517,15.0,7.5,17.503454071933767,3.0,15.0,0.0
7.633602842632165,5.714824144454206,0,1,1,5.841122749379865,0,2,1,10.380975696062329,7.510903191006062e+70,5,5,2.448810673005678e+130,2.0,1,1,1,5,3,2.2826704976907357,0,1,0,3,8.071726635690657,15.0,6.0,17.523368248139597,3.0,15.0,3.0
7.375200068706968,4.486345942929873,1,0,1,5.691951562978296,0,2,1,9.858901526927824,5.967641725983354e+70,3,4,1.6083625519136413e+130,1.5,1,1,1,4,3,2.2826704976907357,0,0,1,2,7.874717173170761,8.0,3.0,11.383903125956593,0.0,6.0,2.0
7.1000147779557174,3.1712590920901276,1,0,1,5.1631100777434185,1,1,0,10.581007597954164,3.6153387896354366e+70,3,3,7.74223330151567e+129,1.0,1,0,0,3,3,2.6499091367264223,1,0,1,1,7.596958446662796,3.0,1.0,5.1631100777434185,0.0,3.0,0.0
6.6557820195375825,3.841730900535225,0,1,1,5.2616504981061185,0,2,0,10.495315360901149,3.1212690743641765e+70,3,3,2.26114007366036e+130,1.0,0,1,0,4,3,3.2884448254358487,1,0,1,1,7.641475452410134,3.0,1.0,5.2616504981061185,0.0,3.0,0.0
7.470872066412318,3.841730900535225,1,0,1,5.5727627428157405,1,1,2,10.476375807021478,3.574827885533656e+70,3,3,2.1296647816370256e+130,1.0,1,1,1,5,3,2.2826704976907357,1,0,1,1,7.754179935083592,3.0,1.0,5.5727627428157405,0.0,3.0,1.0
7.179006316795005,3.841730900535225,1,0,1,5.576816592639048,0,2,0,10.868059577309388,6.587812255873244e+70,4,4,1.926921586291818e+130,2.0,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.848102126531164,8.0,4.0,11.153633185278096,0.0,8.0,2.0
7.150420081782682,3.841730900535225,1,0,1,5.5599041486602445,0,2,0,10.604959486537652,6.374556147214928e+70,3,4,1.8144433768126171e+130,2.0,1,1,1,4,3,2.6499091367264223,1,1,1,2,7.838022802007031,8.0,4.0,11.119808297320489,2.0,6.0,2.0
7.128222358265399,3.1712590920901276,1,0,1,5.546747182145628,0,2,1,9.568701048988439,5.343976199385791e+70,3,3,1.314515294958122e+130,1.5,0,1,1,3,3,2.2826704976907357,1,0,0,1,7.73665560159244,3.0,1.5,5.546747182145628,0.0,3.0,1.0
7.301299577515152,3.1712590920901276,1,0,1,5.648775245528227,0,1,0,10.22036400161146,4.374829481755907e+70,3,4,9.11862601302445e+129,1.0,1,1,1,5,3,1.8691435290791347,0,1,1,2,7.724496345028302,8.0,2.0,11.297550491056453,2.0,6.0,2.0
7.663384027461212,5.109622481434867,1,0,1,5.516121125700999,1,2,1,10.956467987963235,6.807866055825795e+70,4,4,2.0461874397467888e+130,2.5,1,1,1,5,3,2.2826704976907357,1,1,1,3,8.023720339343617,12.0,7.5,16.548363377102998,3.0,12.0,3.0
6.897791810042465,3.841730900535225,1,0,1,5.40891103970134,0,2,1,10.332441079816823,5.463507446850888e+70,3,3,1.3687518675758058e+130,1.0,1,1,1,5,3,2.6499091367264223,1,0,1,1,7.797219457691106,3.0,1.0,5.40891103970134,0.0,3.0,1.0
7.411274760074203,3.1712590920901276,1,0,1,5.45821946985207,1,1,0,10.589818684411341,3.574827885533656e+70,3,3,1.4838489253358175e+130,1.0,1,1,0,4,1,2.2826704976907357,1,0,1,1,7.768176262306444,3.0,1.0,5.45821946985207,0.0,3.0,0.0
7.662316021333391,4.486345942929873,0,0,1,5.023132929465936,1,2,1,10.289612642372324,7.190290505203273e+70,4,4,2.26114007366036e+130,3.0,1,1,1,5,3,2.2826704976907357,1,1,1,1,7.891759277297787,4.0,3.0,5.023132929465936,1.0,4.0,1.0
6.978745873244871,3.841730900535225,1,0,1,5.007289393835493,1,1,0,8.38225010947268,5.1123580362974583e+70,3,4,2.448810673005678e+130,1.5,0,1,0,4,3,3.2884448254358487,1,1,0,1,7.685445886185213,4.0,1.5,5.007289393835493,1.0,3.0,0.0
7.457271364563215,3.841730900535225,1,0,1,5.319743177535841,1,2,1,11.565784086365237,5.343976199385791e+70,3,3,1.314515294958122e+130,2.5,1,1,1,3,3,2.2826704976907357,1,1,1,2,7.874717173170761,6.0,5.0,10.639486355071682,2.0,6.0,2.0
7.295212862356693,3.1712590920901276,1,0,1,5.218204953962985,1,1,0,10.799436053010542,2.8499975662795934e+70,3,3,2.0056538310524433e+130,1.0,0,1,1,4,3,2.9826464867881346,1,0,1,1,7.773629790839197,3.0,1.0,5.218204953962985,0.0,3.0,1.0
7.33267734661499,3.841730900535225,1,0,1,5.66713587799899,0,2,2,10.640973935499927,4.6257359520530684e+70,3,3,1.0097098193765235e+130,1.5,1,1,1,4,3,2.2826704976907357,1,1,1,1,7.804758181148123,3.0,1.5,5.66713587799899,1.0,3.0,1.0
7.359548778691217,3.841730900535225,1,0,1,5.682826554594257,0,1,1,10.590696712699216,4.574481082303567e+70,3,3,9.893550430675034e+129,1.0,1,1,1,4,3,2.2826704976907357,1,1,1,1,7.819386236691429,3.0,1.0,5.682826554594257,1.0,3.0,1.0
7.235519539487546,3.1712590920901276,1,0,1,5.610148697154546,0,1,1,10.377565171429563,4.183509803100718e+70,3,3,8.402996780548019e+129,1.0,1,1,1,4,3,2.6499091367264223,1,1,1,1,7.730625600345834,3.0,1.0,5.610148697154546,1.0,3.0,1.0
7.250770612966138,3.1712590920901276,1,0,1,5.619120618408464,0,2,1,10.686762073742582,4.423948023948185e+70,3,4,2.4005167914741425e+130,1.0,1,1,1,5,3,2.9826464867881346,1,0,1,1,7.812145180869801,4.0,1.0,5.619120618408464,0.0,3.0,1.0
7.514336088211985,3.841730900535225,0,1,1,5.436035272159836,1,2,1,10.431308894781623,6.958446562683047e+70,3,3,2.1296647816370256e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.8366575818497415,6.0,5.0,10.872070544319673,0.0,6.0,2.0
7.466358428090211,2.468309071083941,0,0,1,5.534911391120412,1,2,1,11.437755060198647,4.423948023948185e+70,3,3,9.30661773170893e+129,2.0,1,1,1,3,1,1.8691435290791347,1,0,1,2,7.737945345866373,6.0,4.0,11.069822782240823,0.0,6.0,2.0
6.700286084395577,3.841730900535225,1,0,1,5.2889249085123256,0,1,0,10.266484091627555,5.837601384754832e+70,3,3,1.544883158411373e+130,1.0,1,1,1,3,3,2.2826704976907357,1,0,0,2,7.708717592895092,6.0,2.0,10.577849817024651,0.0,6.0,2.0
7.2759564943267625,3.1712590920901276,1,0,1,5.633915349626053,0,1,0,10.792371022504282,4.136942593986777e+70,3,3,8.232827995930223e+129,1.0,1,1,0,3,3,2.6499091367264223,1,0,1,1,7.70221471348011,3.0,1.0,5.633915349626053,0.0,3.0,0.0
7.66551672483159,4.486345942929873,0,1,1,5.363113991003379,1,2,1,10.444220048675316,7.190290505203273e+70,4,4,2.3066987551344394e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.930700375736146,8.0,5.0,10.726227982006758,0.0,8.0,2.0
6.888768073321255,0.0,1,0,0,5.403466398805468,0,0,0,10.712454491913558,2.9156243749675954e+70,2,2,7.74223330151567e+129,0.5,1,0,0,4,3,0.0,1,0,1,1,7.41146555689087,2.0,0.5,5.403466398805468,0.0,2.0,0.0
6.900035419395871,3.1712590920901276,1,0,1,5.410264211268841,0,2,0,10.545492922465257,6.660398171513768e+70,4,3,1.9659034644758073e+130,1.0,1,1,0,5,3,2.2826704976907357,1,0,1,2,7.77632665364036,6.0,2.0,10.820528422537683,0.0,8.0,0.0
7.918359864929036,5.109622481434867,0,1,1,5.7418932732265695,1,2,1,10.855304346775844,7.269196581796607e+70,4,4,2.3531519596740046e+130,3.0,0,1,1,5,3,2.2826704976907357,1,0,1,2,8.096662301071435,8.0,6.0,11.483786546453139,0.0,8.0,2.0
7.626436078597647,5.714824144454206,1,0,1,5.83702295305184,0,3,1,10.885320606809582,7.760267583609122e+70,4,5,2.5994457364866325e+130,1.5,1,1,0,5,3,0.8021451189573607,0,1,1,3,8.151716626200088,15.0,4.5,17.51106885915552,3.0,12.0,0.0
7.594980953720272,3.841730900535225,0,1,1,5.469912636237763,1,2,1,10.431637256758,6.958446562683047e+70,3,3,2.1296647816370256e+130,2.5,1,1,1,5,3,2.2826704976907357,1,1,1,2,7.851400834414496,6.0,5.0,10.939825272475526,2.0,6.0,2.0
7.530856673240102,3.1712590920901276,1,0,1,5.4813719348174486,1,1,1,9.789542315393748,2.9826917468875754e+70,3,4,7.74223330151567e+129,2.0,1,1,1,3,3,2.6499091367264223,1,0,1,1,7.7151093208477395,4.0,2.0,5.4813719348174486,0.0,3.0,1.0
7.261865357005349,4.486345942929873,0,1,1,5.625641232390376,0,2,1,10.271104191538809,7.429494659631955e+70,4,4,2.4005167914741425e+130,2.0,0,1,1,5,3,2.2826704976907357,0,0,1,2,7.8700683241022125,8.0,4.0,11.251282464780752,0.0,8.0,2.0
7.593268448481807,4.486345942929873,0,1,1,5.426916225579396,1,2,0,10.604525046326398,7.429494659631955e+70,4,4,2.4005167914741425e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.9199983917599885,8.0,5.0,10.853832451158793,0.0,8.0,2.0
6.742941637175587,3.841730900535225,0,1,1,5.314984020640388,0,2,0,10.568576960932708,3.1212690743641765e+70,3,3,7.74223330151567e+129,1.0,0,0,1,3,1,1.3891069319113027,1,0,1,2,7.504320025161611,6.0,2.0,10.629968041280776,0.0,6.0,2.0
7.6787470079034685,3.841730900535225,1,0,1,5.512174381645306,1,2,2,13.012067108512516,6.374556147214928e+70,4,4,1.8144433768126171e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.965021600069904,8.0,5.0,11.024348763290613,0.0,8.0,2.0
7.23632788779784,5.109622481434867,1,0,1,5.61062448179479,0,2,1,9.200446265660917,7.269196581796607e+70,4,4,2.3531519596740046e+130,2.0,1,1,1,5,3,2.2826704976907357,1,1,0,2,7.878799956941681,8.0,4.0,11.22124896358958,2.0,8.0,2.0
7.16524549378945,3.1712590920901276,0,1,0,5.204905162601815,1,0,0,10.477964074712622,2.5424596899535474e+70,3,3,1.9659034644758073e+130,1.0,1,1,1,3,1,1.3891069319113027,0,0,1,1,7.530935274030352,3.0,1.0,5.204905162601815,0.0,3.0,1.0
7.112849557272152,3.841730900535225,1,0,1,5.5376230684179415,0,1,1,10.271104191538809,5.343976199385791e+70,3,3,1.314515294958122e+130,1.0,1,1,0,5,3,2.6499091367264223,0,1,1,1,7.708717592895092,3.0,1.0,5.5376230684179415,1.0,3.0,0.0
7.393395409506922,4.486345942929873,0,1,1,5.7025468303756055,0,2,0,10.624226645460183,6.882763353648274e+70,4,4,2.1296647816370256e+130,2.0,1,1,1,5,3,2.2826704976907357,1,1,1,2,7.876764322957774,8.0,4.0,11.405093660751211,2.0,8.0,2.0
7.860942014114541,6.3044092768130975,1,0,1,5.799696844612265,1,3,1,11.007570593880784,7.510903191006062e+70,5,5,2.498051350774359e+130,2.5,1,1,1,5,3,2.2826704976907357,0,1,1,3,8.180012050782423,15.0,7.5,17.399090533836798,3.0,15.0,3.0
7.31261604788876,3.1712590920901276,1,0,1,5.441181983342662,1,1,0,10.477170169524594,2.2667485394681143e+70,3,3,7.74223330151567e+129,1.0,1,1,1,5,3,3.2884448254358487,1,0,1,1,7.688860153474433,3.0,1.0,5.441181983342662,0.0,3.0,1.0
7.682945075863698,3.841730900535225,1,0,1,5.330699019505047,1,2,1,10.978551189431402,7.034923530488289e+70,3,4,2.2164591236718975e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,1,7.922703992252224,4.0,2.5,5.330699019505047,0.0,3.0,1.0
6.863536335004841,3.1712590920901276,0,0,1,5.388223457027931,0,1,0,10.466647556219325,4.423948023948185e+70,3,3,9.30661773170893e+129,1.0,1,1,0,3,3,2.9826464867881346,1,0,1,1,7.643780752197946,3.0,1.0,5.388223457027931,0.0,3.0,0.0
6.748151160467316,2.468309071083941,1,0,0,5.318161104498597,0,0,2,10.315755386095505,3.6153387896354366e+70,3,3,7.74223330151567e+129,1.0,1,1,0,3,3,2.2826704976907357,0,0,1,1,7.618027569830114,3.0,1.0,5.318161104498597,0.0,3.0,0.0
7.026408932127314,3.1712590920901276,0,1,1,5.274593623892996,1,1,0,10.727644509699614,3.574827885533656e+70,3,3,7.74223330151567e+129,1.0,1,1,1,4,3,2.6499091367264223,1,0,1,1,7.653237820181018,3.0,1.0,5.274593623892996,0.0,3.0,1.0
7.130015910809003,3.1712590920901276,1,0,1,5.547811036097521,0,1,0,10.650953927995186,4.278149184175321e+70,3,3,8.753684184064953e+129,1.0,1,1,0,3,3,2.6499091367264223,1,0,1,1,7.721393503370862,3.0,1.0,5.547811036097521,0.0,3.0,0.0
6.877375834897462,3.1712590920901276,1,0,1,5.396587594167613,0,2,0,10.271104191538809,5.1123580362974583e+70,3,3,1.2122553276091565e+130,1.0,1,1,0,3,3,2.2826704976907357,1,0,1,2,7.70221471348011,6.0,2.0,10.793175188335226,0.0,6.0,0.0
7.601802650745147,3.1712590920901276,1,0,1,5.383995579301912,1,1,1,10.34123458593781,4.574481082303567e+70,3,3,9.893550430675034e+129,2.0,1,1,1,3,3,2.2826704976907357,1,1,1,1,7.829986036491202,3.0,2.0,5.383995579301912,1.0,3.0,1.0
7.068161082000222,3.1712590920901276,0,1,1,5.5110417038937385,0,1,0,10.563662743790232,2.8499975662795934e+70,3,3,7.74223330151567e+129,1.0,0,1,0,4,1,0.8021451189573607,0,0,1,1,7.4512820403502165,3.0,1.0,5.5110417038937385,0.0,3.0,0.0
7.44150451722733,4.486345942929873,1,0,1,5.530545633299391,1,2,0,10.431965540480808,7.429494659631955e+70,4,4,2.448810673005678e+130,2.0,0,1,1,5,3,2.2826704976907357,1,1,1,2,7.966614135334348,8.0,4.0,11.061091266598782,2.0,8.0,2.0
7.251567073799494,5.109622481434867,1,0,1,5.619588889526973,0,2,2,11.254242902730796,6.660398171513768e+70,4,5,1.9659034644758073e+130,1.5,1,1,1,5,3,2.2826704976907357,1,0,0,2,7.973693503665,10.0,3.0,11.239177779053946,0.0,8.0,2.0
7.2689350432688205,4.486345942929873,1,0,1,5.6297935066562665,0,2,1,10.5334997036618,7.348928557879467e+70,4,4,2.3531519596740046e+130,2.0,1,1,0,5,3,2.2826704976907357,0,0,1,2,7.819362336147007,8.0,4.0,11.259587013312533,0.0,8.0,0.0
6.585186423775899,3.1712590920901276,0,1,1,5.218204953962985,0,1,0,10.736363301166362,3.574827885533656e+70,3,3,2.0056538310524433e+130,1.0,1,1,0,5,1,3.2884448254358487,1,0,1,1,7.649483318125612,3.0,1.0,5.218204953962985,0.0,3.0,0.0
7.830080289602199,5.109622481434867,0,1,1,5.5588627470234995,1,2,1,10.965320915190848,6.807866055825795e+70,4,4,2.0461874397467888e+130,2.5,1,1,1,4,3,2.2826704976907357,0,1,1,3,7.992647728457046,12.0,7.5,16.676588241070498,3.0,12.0,3.0
7.455966641990241,3.841730900535225,0,1,1,5.332247449258968,1,2,1,10.757793929461839,6.587812255873244e+70,3,3,1.9659034644758073e+130,2.5,1,1,1,4,3,2.2826704976907357,1,0,1,2,7.82648680814846,6.0,5.0,10.664494898517937,0.0,6.0,2.0
7.486832608619723,2.468309071083941,1,0,1,5.756736921830926,0,2,1,10.708563673993286,5.343976199385791e+70,3,3,1.8512056289984049e+130,2.0,1,1,1,5,3,1.8691435290791347,1,0,1,1,7.781661963883844,3.0,2.0,5.756736921830926,0.0,3.0,1.0
7.498799318194931,3.841730900535225,0,1,1,5.559383686905794,0,1,0,10.772754868087558,3.4170743076108727e+70,3,3,7.74223330151567e+129,1.0,1,1,0,5,3,2.2826704976907357,1,0,1,1,7.67501292102341,3.0,1.0,5.559383686905794,0.0,3.0,0.0
7.524158018837207,3.841730900535225,0,1,1,5.357958867304493,1,1,0,11.308874211437645,2.6920408909103032e+70,3,3,1.314515294958122e+130,2.0,1,1,1,5,3,2.9826464867881346,1,0,1,2,7.846995878276036,6.0,4.0,10.715917734608986,0.0,6.0,2.0
7.787912723011297,4.486345942929873,0,1,1,5.5076301101596385,1,3,1,11.178729029457413,7.429494659631955e+70,4,4,2.4005167914741425e+130,2.5,1,1,1,5,3,2.2826704976907357,0,1,1,3,8.023720339343617,12.0,7.5,16.522890330478916,3.0,12.0,3.0
7.742464742893535,5.109622481434867,1,0,1,5.495526312487172,1,3,1,10.813210091157474,7.510903191006062e+70,4,5,2.498051350774359e+130,2.5,0,1,1,5,3,2.2826704976907357,0,1,1,2,8.096388023609057,10.0,5.0,10.991052624974344,2.0,8.0,2.0
7.2419686153034455,3.1712590920901276,0,1,1,5.6139437756606405,0,1,0,10.650953927995186,4.374829481755907e+70,3,3,9.11862601302445e+129,1.0,1,1,0,3,3,1.3891069319113027,0,0,1,1,7.404420527787151,3.0,1.0,5.6139437756606405,0.0,3.0,0.0
7.047982202012256,3.1712590920901276,1,0,1,5.499010803105313,0,2,0,12.411538139250315,4.23057696393332e+70,3,3,8.576593099631049e+129,1.0,1,0,0,3,3,2.2826704976907357,1,0,0,2,7.768176262306444,6.0,2.0,10.998021606210626,0.0,6.0,0.0
7.392701502746737,4.486345942929873,1,0,1,5.702143019472418,0,2,1,9.622936401189742,7.67628115146691e+70,5,4,2.5482569011812896e+130,2.5,0,1,1,5,3,2.2826704976907357,0,1,1,2,7.935066844770325,8.0,5.0,11.404286038944836,2.0,10.0,2.0
7.020445903693796,3.1712590920901276,0,1,1,5.482564939409607,0,2,1,10.562618083698553,3.086059811528064e+70,3,3,7.74223330151567e+129,1.0,0,1,1,4,3,2.6499091367264223,1,0,1,1,7.67501292102341,3.0,1.0,5.482564939409607,0.0,3.0,1.0
7.751814023055422,4.486345942929873,1,0,1,5.512739877870555,1,3,1,10.865541866093292,6.44489869395798e+70,4,4,1.8512056289984049e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.945333806900556,8.0,5.0,11.02547975574111,0.0,8.0,2.0
7.292155952635498,4.486345942929873,1,0,1,5.64341702913613,0,2,0,10.553481031527289,7.510903191006062e+70,4,4,2.448810673005678e+130,2.0,1,1,1,5,3,2.2826704976907357,0,0,1,2,7.856042823179382,8.0,4.0,11.28683405827226,0.0,8.0,2.0
7.337082809371136,3.841730900535225,1,0,1,5.218204953962985,1,2,1,10.385057197402793,5.463507446850888e+70,3,3,1.3687518675758058e+130,1.5,1,1,0,3,3,2.9826464867881346,1,1,1,1,7.7803353535329665,3.0,1.5,5.218204953962985,1.0,3.0,0.0
7.982194762462668,3.841730900535225,1,0,1,5.656717835587079,1,3,1,11.807670812091402,2.785781830918506e+70,3,3,7.74223330151567e+129,2.5,1,0,0,3,1,2.6499091367264223,1,0,1,2,7.963421899176903,6.0,5.0,11.313435671174158,0.0,6.0,0.0
7.1210167101113315,3.1712590920901276,1,0,1,5.292246571643752,1,1,0,10.437697878095907,3.574827885533656e+70,3,3,7.74223330151567e+129,1.5,1,0,0,2,2,2.6499091367264223,0,0,1,1,7.711927121298495,3.0,1.5,5.292246571643752,0.0,3.0,0.0
7.047982202012256,3.1712590920901276,1,0,1,5.499010803105313,0,1,1,10.484298916867633,4.8903386540066427e+70,3,3,1.117766642496191e+130,1.0,1,1,1,5,3,2.6499091367264223,1,0,1,1,7.759842120306185,3.0,1.0,5.499010803105313,0.0,3.0,1.0
7.295212862356693,4.486345942929873,1,0,1,5.645208789996184,0,4,0,10.245028905527592,6.733746895374534e+70,3,3,2.0461874397467888e+130,2.0,0,1,0,5,3,2.2826704976907357,0,1,0,1,7.906719892868449,3.0,2.0,5.645208789996184,1.0,3.0,0.0
7.475366008176791,3.841730900535225,1,0,1,5.750106406538869,0,2,1,11.398526482502662,5.4034264227334504e+70,4,4,2.1296647816370256e+130,2.0,1,1,0,4,3,2.9826464867881346,1,1,1,2,7.922703992252224,8.0,4.0,11.500212813077738,2.0,8.0,0.0
6.979783330751161,3.1712590920901276,0,1,1,5.45821946985207,0,2,0,11.765899013802246,4.183509803100718e+70,3,3,8.402996780548019e+129,1.0,1,1,0,5,1,2.2826704976907357,1,0,1,1,7.667893365334923,3.0,1.0,5.45821946985207,0.0,3.0,0.0
7.9845427173130386,5.109622481434867,1,0,1,5.698901963073218,1,3,1,10.597992015320022,6.807866055825795e+70,4,4,2.0461874397467888e+130,2.5,1,1,1,4,3,2.2826704976907357,1,1,1,3,8.068100746544026,12.0,7.5,17.096705889219653,3.0,12.0,3.0
7.1755833284448665,3.841730900535225,1,0,1,5.5747932967655105,0,1,1,10.568576960932708,4.278149184175321e+70,3,3,8.753684184064953e+129,1.0,1,1,1,4,3,2.2826704976907357,1,1,1,1,7.751316069131163,3.0,1.0,5.5747932967655105,1.0,3.0,1.0
7.328991669611892,4.486345942929873,0,1,1,5.250197401997938,1,1,2,9.277875042180455,3.824551927133562e+70,3,3,1.8144433768126171e+130,1.5,0,1,1,4,2,3.2884448254358487,1,0,1,1,7.739634341505323,3.0,1.5,5.250197401997938,0.0,3.0,1.0
7.501925478560374,4.486345942929873,1,0,1,5.765455940324576,0,2,1,11.042462101992896,6.167897508178775e+70,4,4,1.7083758740765517e+130,2.0,1,1,1,4,3,2.2826704976907357,1,1,1,2,8.016895225295023,8.0,4.0,11.530911880649152,2.0,8.0,2.0
6.89216126564923,2.468309071083941,1,0,1,5.405514162525834,0,1,0,10.50671099799858,4.326231621047812e+70,3,3,8.93433854807104e+129,1.0,1,1,0,5,3,2.6499091367264223,1,0,1,1,7.65326770635372,3.0,1.0,5.405514162525834,0.0,3.0,0.0
7.185818315378512,4.486345942929873,1,0,1,5.58084160967917,0,2,0,10.187817365785536,7.510903191006062e+70,4,4,2.448810673005678e+130,2.0,1,1,1,5,3,2.2826704976907357,0,1,1,2,7.885636631368955,8.0,4.0,11.16168321935834,2.0,8.0,2.0
7.345837571677984,3.841730900535225,1,0,1,5.674824162052567,0,2,1,10.892754055463886,6.10044360405913e+70,3,4,1.6743824525323915e+130,2.0,1,1,1,3,3,2.2826704976907357,1,0,1,2,7.842536963831267,8.0,4.0,11.349648324105134,0.0,6.0,2.0
6.978745873244871,3.841730900535225,1,0,1,5.007289393835493,1,1,0,8.38225010947268,5.055968377650256e+70,3,3,1.1879278624740567e+130,1.5,0,1,0,3,3,2.2826704976907357,0,1,0,1,7.552931715063027,3.0,1.5,5.007289393835493,1.0,3.0,0.0
7.177296246233952,3.841730900535225,0,1,0,5.5172437654693205,1,0,0,9.935309511191338,2.8499975662795934e+70,3,3,2.0461874397467888e+130,1.0,0,1,1,4,1,2.9826464867881346,0,0,1,1,7.525234752387418,3.0,1.0,5.5172437654693205,0.0,3.0,1.0
7.311114354727565,3.1712590920901276,1,0,1,5.299652018761835,1,2,0,8.55192547309128,5.055968377650256e+70,3,3,1.1879278624740567e+130,1.5,0,1,1,5,3,2.2826704976907357,1,1,0,1,7.7005711864666075,3.0,1.5,5.299652018761835,1.0,3.0,1.0
7.476646397852804,3.841730900535225,0,1,1,5.41831724081806,1,2,1,10.818061023269212,6.733746895374534e+70,3,3,2.0461874397467888e+130,2.5,1,1,1,5,3,2.2826704976907357,1,0,1,2,7.855753077258535,6.0,5.0,10.83663448163612,0.0,6.0,2.0
6.519164123139813,2.468309071083941,1,0,0,5.17737216685468,0,0,0,8.531876692237786,5.1123580362974583e+70,3,3,1.2122553276091565e+130,1.0,0,1,0,4,3,2.9826464867881346,1,0,0,1,7.530935274030352,3.0,1.0,5.17737216685468,0.0,3.0,0.0
